pipeline_code_name,dataset_code_name,file_name,scheduler_start_date,scheduler_end_date,import_rec_count,valid_rec_count,Error_rec_count,dataset_moved_count,scheduler_status,errorlog_exception,import_by,scheduler_gid
"PIPE_0310 - BillSummary-IPCash-Chennai-NI","DS373 - BillSummary-Chennai-NI","3. IP Cash Bill Raised Report _GreamsRoad - Jun25 Q1-25.xlsx","2025-07-30 15:02:18","2025-07-30 15:02:19",0,0,0,0,Completed,NULL,System,8767
"PIPE_0310 - BillSummary-IPCash-Chennai-NI","DS373 - BillSummary-Chennai-NI","3. IP Cash Bill Raised Report _Children - Apr-May25 Q1-25.xlsx","2025-07-30 17:30:23","2025-07-30 17:30:23",0,0,0,0,Completed,NULL,System,8789
"PIPE_0310 - BillSummary-IPCash-Chennai-NI","DS373 - BillSummary-Chennai-NI","3. IP Cash Bill Raised Report _Children -Jun25 Q1-25.xlsx","2025-07-30 17:30:30","2025-07-30 17:30:30",0,0,0,0,Completed,NULL,System,8790
"PIPE_0310 - BillSummary-IPCash-Chennai-NI","DS373 - BillSummary-Chennai-NI","3. IP Cash Bill Raised Report _FirstMed - Apr-May 25 Q1.xlsx","2025-07-31 11:02:14","2025-07-31 11:02:14",0,0,0,0,Completed,NULL,System,8808
"PIPE_0310 - BillSummary-IPCash-Chennai-NI","DS373 - BillSummary-Chennai-NI","3. IP Cash Bill Raised Report _FirstMed - Jun25 Q1.xlsx","2025-07-31 11:02:25","2025-07-31 11:02:25",0,0,0,0,Completed,NULL,System,8809
"PIPE_0310 - BillSummary-IPCash-Chennai-NI","DS373 - BillSummary-Chennai-NI","3. IP Cash Bill Raised Report _Vanagaram-Apr-May25.xlsx","2025-08-01 11:11:46","2025-08-01 11:11:46",0,0,0,0,Completed,NULL,System,8864
"PIPE_0310 - BillSummary-IPCash-Chennai-NI","DS373 - BillSummary-Chennai-NI","3. IP Cash Bill Raised Report _Vanagaram-Jun25.xlsx","2025-08-01 11:11:54","2025-08-01 11:11:55",0,0,0,0,Completed,NULL,System,8865
"PIPE_0310 - BillSummary-IPCash-Chennai-NI","DS373 - BillSummary-Chennai-NI","3. IP Cash Bill Raised Report _OMR - Apr-May 25  Q1-25.xlsx","2025-08-01 13:19:48","2025-08-01 13:19:48",0,0,0,0,Completed,NULL,System,8893
"PIPE_0310 - BillSummary-IPCash-Chennai-NI","DS373 - BillSummary-Chennai-NI","3. IP Cash Bill Raised Report _OMR - Jun 25  Q1-25.xlsx","2025-08-01 13:19:55","2025-08-01 13:19:55",0,0,0,0,Completed,NULL,System,8894
"PIPE_0310 - BillSummary-IPCash-Chennai-NI","DS373 - BillSummary-Chennai-NI","3. IP Cash Bill Raised Report - Chennai PG _OneMH - Apr-May25.xlsx","2025-08-01 15:08:21","2025-08-01 15:08:21",0,0,0,0,Completed,NULL,System,8917
"PIPE_0310 - BillSummary-IPCash-Chennai-NI","DS373 - BillSummary-Chennai-NI","3. IP Cash Bill Raised Report _OneMH - Jun25.xlsx","2025-08-01 15:32:15","2025-08-01 15:32:15",0,0,0,0,Completed,NULL,System,8923
"PIPE_0310 - BillSummary-IPCash-Chennai-NI","DS373 - BillSummary-Chennai-NI","3. IP Cash Bill Raised Report _Women&Child - Apr-May25 Q1-25.xlsx","2025-08-02 12:33:00","2025-08-02 12:33:00",0,0,0,0,Completed,NULL,System,8945
"PIPE_0310 - BillSummary-IPCash-Chennai-NI","DS373 - BillSummary-Chennai-NI","3. IP Cash Bill Raised Report _Women&Child -Jun25 Q1-25.xlsx","2025-08-02 12:33:06","2025-08-02 12:33:06",0,0,0,0,Completed,NULL,System,8946
"PIPE_0310 - BillSummary-IPCash-Chennai-NI","DS373 - BillSummary-Chennai-NI","3. IP Cash Bill Raised Report - _Teynampet - Jun25 Q1-25.xlsx","2025-08-02 12:44:24","2025-08-02 12:44:24",0,0,0,0,Completed,NULL,System,8965
"PIPE_0310 - BillSummary-IPCash-Chennai-NI","DS373 - BillSummary-Chennai-NI","3. IP Cash Bill Raised Report _Teynampet - Apr-May25 Q1-25.xlsx","2025-08-02 12:44:30","2025-08-02 12:44:30",0,0,0,0,Completed,NULL,System,8966
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Rourkela - Jun25 Q1-25 (1).xlsx","2025-07-29 12:42:33","0001-01-01 00:00:00",0,0,0,0,Failed,"There isn't a worksheet named 'Sheet1'.",System,8712
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _OMR - Apr-May 25  Q1-25.xlsx","2025-08-01 13:15:34","0001-01-01 00:00:00",0,0,0,0,Failed,"There isn't a worksheet named 'Sheet1'.",bala,8890
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Aragonda - Apr-May25.xlsx","2025-07-24 17:33:38","2025-07-24 17:33:38",0,0,0,0,Completed,NULL,System,8493
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _ Aragonda - Jun25.xlsx","2025-07-24 17:33:47","2025-07-24 17:33:47",0,0,0,0,Completed,NULL,System,8494
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _AGD- Apr-May25.xlsx","2025-07-24 19:40:17","2025-07-24 19:40:18",0,0,0,0,Completed,NULL,System,8511
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _ AGD- Jun25.xlsx","2025-07-24 19:40:28","2025-07-24 19:40:28",0,0,0,0,Completed,NULL,System,8512
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Rourkela - Apr-May25 Q1-25.xlsx","2025-07-25 12:51:55","2025-07-25 12:51:55",0,0,0,0,Completed,NULL,System,8533
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Rourkela - Jun25 Q1-25.xlsx","2025-07-25 12:52:02","2025-07-25 12:52:02",0,0,0,0,Completed,NULL,System,8534
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Nellore - Apr-May25 Q1-25.xlsx","2025-07-25 15:00:43","2025-07-25 15:00:43",0,0,0,0,Completed,NULL,System,8555
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Nellore - Jun25 Q1-25.xlsx","2025-07-25 15:00:50","2025-07-25 15:00:51",0,0,0,0,Completed,NULL,System,8556
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Nellore - Jun25 Q1-25 - 1.xlsx","2025-07-25 15:51:17","2025-07-25 15:51:17",0,0,0,0,Completed,NULL,System,8571
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Nellore - Jun25 Q1-25 - 2.xlsx","2025-07-26 11:27:14","2025-07-26 11:32:50",0,0,0,0,Completed,NULL,System,8590
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Tondiarpet-Apr-May25 Q1-25.xlsx","2025-07-28 17:32:00","2025-07-28 17:32:00",0,0,0,0,Completed,NULL,System,8669
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Tondiarpet-Jun25 Q1-25.xlsx","2025-07-28 17:32:07","2025-07-28 17:32:07",0,0,0,0,Completed,NULL,System,8670
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Nellore - Jun25 Q1-25 - 280725.xlsx","2025-07-28 18:22:47","2025-07-28 18:22:47",0,0,0,0,Completed,NULL,System,8693
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Nellore - Jun25 Q1-25 - 280725(1).xlsx","2025-07-28 18:28:38","2025-07-28 18:41:07",0,0,0,0,Completed,NULL,System,8695
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Nellore - Jun25 Q1-25 - 280725(2).xlsx","2025-07-28 18:49:48","2025-07-28 18:56:40",0,0,0,0,Completed,NULL,System,8696
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Rourkela - Jun25 Q1-25 (1).xlsx","2025-07-29 12:42:52","2025-07-29 12:42:52",0,0,0,0,Completed,NULL,System,8713
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Proton-Apr-May25 Q1-25.xlsx","2025-07-29 15:08:23","2025-07-29 15:08:24",0,0,0,0,Completed,NULL,System,8724
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Proton-Jun25 Q1-25.xlsx","2025-07-29 15:08:31","2025-07-29 15:08:31",0,0,0,0,Completed,NULL,System,8725
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _GreamsRoad - Apr-May25 Q1-25.xlsx","2025-07-30 15:01:15","2025-07-30 15:01:16",0,0,0,0,Completed,NULL,System,8764
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _GreamsRoad - Jun25 Q1-25.xlsx","2025-07-30 15:01:33","2025-07-30 15:01:33",0,0,0,0,Completed,NULL,System,8765
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Children - Apr-May25 Q1-25.xlsx","2025-07-30 17:30:08","2025-07-30 17:30:08",0,0,0,0,Completed,NULL,System,8787
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Children -Jun25 Q1-25.xlsx","2025-07-30 17:30:16","2025-07-30 17:30:16",0,0,0,0,Completed,NULL,System,8788
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _FirstMed - Apr-May 25 Q1.xlsx","2025-07-31 11:02:38","2025-07-31 11:02:38",0,0,0,0,Completed,NULL,System,8810
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _FirstMed - Jun25 Q1.xlsx","2025-07-31 11:02:56","2025-07-31 11:02:56",0,0,0,0,Completed,NULL,System,8811
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Vanagaram-Apr-May25.xlsx","2025-08-01 11:11:30","2025-08-01 11:11:31",0,0,0,0,Completed,NULL,System,8862
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Vanagaram-Jun25.xlsx","2025-08-01 11:11:38","2025-08-01 11:11:38",0,0,0,0,Completed,NULL,System,8863
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _OMR - Apr-May 25  Q1-25.xlsx","2025-08-01 13:19:01","2025-08-01 13:19:01",0,0,0,0,Completed,NULL,System,8891
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _OMR - Jun 25  Q1-25.xlsx","2025-08-01 13:19:15","2025-08-01 13:19:15",0,0,0,0,Completed,NULL,System,8892
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Women&Child - Apr-May25 Q1-25.xlsx","2025-08-02 12:32:47","2025-08-02 12:32:47",0,0,0,0,Completed,NULL,System,8943
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Women&Child -Jun25 Q1-25.xlsx","2025-08-02 12:32:53","2025-08-02 12:32:53",0,0,0,0,Completed,NULL,System,8944
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Teynampet - Apr-May25 Q1-25.xlsx","2025-08-02 12:44:12","2025-08-02 12:44:13",0,0,0,0,Completed,NULL,System,8963
"PIPE_0309 - BillSummary-IPCredit-Chennai-NI","DS373 - BillSummary-Chennai-NI","3.1 IP Credit Bill Raised Report _Teynampet - Jun25.xlsx","2025-08-02 12:44:19","2025-08-02 12:44:19",0,0,0,0,Completed,NULL,System,8964
"PIPE_0305 - CancelledAdmission-Chennai-NI","DS382 - CancelledAdmission-Chennai-NI","5. Cancelled Admission _Tondiarpet Apr-Jun25 Q1-25.xlsx","2025-07-28 17:34:49","0001-01-01 00:00:00",0,0,0,0,Failed,"File Header Name Missmatch !",System,8683
"PIPE_0305 - CancelledAdmission-Chennai-NI","DS382 - CancelledAdmission-Chennai-NI","5. Cancelled Admission _Tondiarpet Apr-Jun25 Q1-25.xlsx","2025-07-28 17:34:56","0001-01-01 00:00:00",0,0,0,0,Failed,"File Header Name Missmatch !",System,8684
"PIPE_0305 - CancelledAdmission-Chennai-NI","DS382 - CancelledAdmission-Chennai-NI","5. Cancelled Admission _GreamsRoad - Apr-Jun25  Q1-25.xlsx","2025-07-30 15:07:07","0001-01-01 00:00:00",0,0,0,0,Failed,"There isn't a worksheet named 'Sheet1'.",System,8775
"PIPE_0305 - CancelledAdmission-Chennai-NI","DS382 - CancelledAdmission-Chennai-NI","5. Cancelled Admission _OMR - Apr-Jun 25  Q1-25.xlsx","2025-08-01 14:38:16","0001-01-01 00:00:00",0,0,0,0,Failed,"There isn't a worksheet named 'Sheet1'.",System,8910
"PIPE_0305 - CancelledAdmission-Chennai-NI","DS382 - CancelledAdmission-Chennai-NI","5. Cancelled Admission _Aragonda - Apr-Jun25.xlsx","2025-07-24 17:37:39","2025-07-24 17:37:40",0,0,0,0,Completed,NULL,System,8504
"PIPE_0305 - CancelledAdmission-Chennai-NI","DS382 - CancelledAdmission-Chennai-NI","5. Cancelled Admission _Rourkela Q1-25.xlsx","2025-07-25 12:54:35","2025-07-25 12:54:35",0,0,0,0,Completed,NULL,System,8544
"PIPE_0305 - CancelledAdmission-Chennai-NI","DS382 - CancelledAdmission-Chennai-NI","5. Cancelled Admission _Nellore - Apr-Jun25 Q1-25.xlsx","2025-07-25 15:05:44","2025-07-25 15:05:44",0,0,0,0,Completed,NULL,System,8566
"PIPE_0305 - CancelledAdmission-Chennai-NI","DS382 - CancelledAdmission-Chennai-NI","5. Cancelled Admission _Tondiarpet Apr-Jun25 Q1-25.xlsx","2025-07-28 17:35:44","2025-07-28 17:35:44",0,0,0,0,Completed,NULL,System,8687
"PIPE_0305 - CancelledAdmission-Chennai-NI","DS382 - CancelledAdmission-Chennai-NI","5. Cancelled Admission _GreamsRoad - Apr-Jun25  Q1-25.xlsx","2025-07-30 15:07:27","2025-07-30 15:07:27",0,0,0,0,Completed,NULL,System,8776
"PIPE_0305 - CancelledAdmission-Chennai-NI","DS382 - CancelledAdmission-Chennai-NI","5. Cancelled Admission _Children - Apr-Jun25 Q1-25.xlsx","2025-07-30 17:53:02","2025-07-30 17:53:02",0,0,0,0,Completed,NULL,System,8800
"PIPE_0305 - CancelledAdmission-Chennai-NI","DS382 - CancelledAdmission-Chennai-NI","5. Cancelled Admission _FirstMed - Apr-Jun25 Q1.xlsx","2025-07-31 11:08:09","2025-07-31 11:08:09",0,0,0,0,Completed,NULL,System,8820
"PIPE_0305 - CancelledAdmission-Chennai-NI","DS382 - CancelledAdmission-Chennai-NI","5. Cancelled Admission _Vanagaram -Apr-Jun25.xlsx","2025-08-01 11:14:17","2025-08-01 11:14:17",0,0,0,0,Completed,NULL,System,8872
"PIPE_0305 - CancelledAdmission-Chennai-NI","DS382 - CancelledAdmission-Chennai-NI","5. Cancelled Admission _OMR - Apr-Jun 25  Q1-25.xlsx","2025-08-01 14:38:36","2025-08-01 14:38:37",0,0,0,0,Completed,NULL,System,8911
"PIPE_0305 - CancelledAdmission-Chennai-NI","DS382 - CancelledAdmission-Chennai-NI","5. Cancelled Admission _Women&Child - Apr-Jun25 Q1-25.xlsx","2025-08-02 12:33:58","2025-08-02 12:33:58",0,0,0,0,Completed,NULL,System,8953
"PIPE_0305 - CancelledAdmission-Chennai-NI","DS382 - CancelledAdmission-Chennai-NI","5. Cancelled Admission _Teynampet-Jun25 Q1-25.xlsx","2025-08-02 12:45:30","2025-08-02 12:45:30",0,0,0,0,Completed,NULL,System,8973
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _Aragonda - Apr-Jun25.xlsx","2025-07-24 17:36:12","0001-01-01 00:00:00",0,0,0,0,Failed,"There isn't a worksheet named 'Sheet1'.",System,8501
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","5. Cancelled Admission _Aragonda - Apr-Jun25.xlsx","2025-07-24 17:36:58","0001-01-01 00:00:00",0,0,0,0,Failed,"File Header Name Missmatch !",System,8502
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _Tondiarpet-Apr-May25 Q1-25.xlsx","2025-07-28 17:33:23","0001-01-01 00:00:00",0,0,0,0,Failed,"There isn't a worksheet named 'Sheet1'.",System,8677
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _GreamsRoad - Apr-May25 Q1-25.xlsx","2025-07-30 15:06:08","0001-01-01 00:00:00",0,0,0,0,Failed,"There isn't a worksheet named 'Sheet1'.",System,8772
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _OMR - Jun 25  Q1-25.xlsx","2025-08-01 14:36:28","0001-01-01 00:00:00",0,0,0,0,Failed,"There isn't a worksheet named 'Sheet1'.",System,8904
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _Aragonda - Apr-Jun25.xlsx","2025-07-24 17:37:16","2025-07-24 17:37:16",0,0,0,0,Completed,NULL,System,8503
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _Tondiarpet-Apr-May25 Q1-25.xlsx","2025-07-28 17:33:51","2025-07-28 17:33:51",0,0,0,0,Completed,NULL,System,8678
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _Tondiarpet-Jun25 Q1-25.xlsx","2025-07-28 17:34:03","2025-07-28 17:34:04",0,0,0,0,Completed,NULL,System,8679
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _Proton-Apr-May25 Q1-25.xlsx","2025-07-29 15:09:41","2025-07-29 15:09:42",0,0,0,0,Completed,NULL,System,8732
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _Proton-Jun25 Q1-25.xlsx","2025-07-29 15:09:46","2025-07-29 15:09:46",0,0,0,0,Completed,NULL,System,8733
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _GreamsRoad - Apr-May25 Q1-25.xlsx","2025-07-30 15:06:50","2025-07-30 15:06:51",0,0,0,0,Completed,NULL,System,8773
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _GreamsRoad - Jun25  Q1-25.xlsx","2025-07-30 15:06:56","2025-07-30 15:06:56",0,0,0,0,Completed,NULL,System,8774
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _Children - Apr-May25 Q1-25.xlsx","2025-07-30 17:31:17","2025-07-30 17:31:17",0,0,0,0,Completed,NULL,System,8795
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _Children -Jun25 Q1-25.xlsx","2025-07-30 17:31:22","2025-07-30 17:31:22",0,0,0,0,Completed,NULL,System,8796
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _FirstMed - Apr-Jun25 Q1.xlsx","2025-07-31 11:05:32","2025-07-31 11:05:32",0,0,0,0,Completed,NULL,System,8816
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _Vanagaram-Apr-May25.xlsx","2025-08-01 11:12:52","2025-08-01 11:12:52",0,0,0,0,Completed,NULL,System,8870
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _Vanagaram-Jun25.xlsx","2025-08-01 11:12:59","2025-08-01 11:12:59",0,0,0,0,Completed,NULL,System,8871
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _OMR - Apr-May 25  Q1-25.xlsx","2025-08-01 14:36:23","2025-08-01 14:36:23",0,0,0,0,Completed,NULL,System,8903
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _OMR - Jun 25  Q1-25.xlsx","2025-08-01 14:36:46","2025-08-01 14:36:46",0,0,0,0,Completed,NULL,System,8905
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _Women&Child - Apr-May25 Q1-25.xlsx","2025-08-02 12:33:46","2025-08-02 12:33:47",0,0,0,0,Completed,NULL,System,8951
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _Women&Child -Jun25 Q1-25.xlsx","2025-08-02 12:33:51","2025-08-02 12:33:51",0,0,0,0,Completed,NULL,System,8952
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _Teynampet - Apr-May25 Q1-25.xlsx","2025-08-02 12:45:18","2025-08-02 12:45:18",0,0,0,0,Completed,NULL,System,8971
"PIPE_0304 - CancelledBillSummary-Chennai-NI","DS381 - CancelledBillSummary-Chennai-NI","4. Cancellation Approval Workflow Report _Teynampet - Jun25 Q1-25.xlsx","2025-08-02 12:45:22","2025-08-02 12:45:23",0,0,0,0,Completed,NULL,System,8972
"PIPE_0242 - Cash Recon - Manual Knock off","KOMANUAL - Knockoff Manual","Manual KO _ Lucknow _ 25-07-2025-2.xlsx","2025-07-25 14:50:32","0001-01-01 00:00:00",0,0,0,0,Failed,"File Header Name Missmatch !",System,8550
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Madurai First Med Manual Knock off.xlsx","2025-07-25 15:36:45","0001-01-01 00:00:00",0,0,0,0,Failed,"File Header Name Missmatch !",System,8568
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual",PIPE_0166.xlsx,"2025-07-24 10:20:42","2025-07-24 10:20:42",0,0,0,0,Completed,NULL,System,8443
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Manual KO Trichy 240725.xlsx","2025-07-24 10:26:47","2025-07-24 10:26:48",0,0,0,0,Completed,NULL,System,8444
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","PIPE_0166 (1).xlsx","2025-07-24 12:44:40","2025-07-24 12:44:40",0,0,0,0,Completed,NULL,System,8448
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Manual KO New template Trichy 240725.xlsx","2025-07-24 14:33:02","2025-07-24 14:33:03",0,0,0,0,Completed,NULL,System,8451
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Manual KO New template TRY 240725.xlsx","2025-07-24 14:34:27","2025-07-24 14:34:27",0,0,0,0,Completed,NULL,System,8452
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Manual KO New template TRY 240725_A.xlsx","2025-07-24 16:19:33","2025-07-24 16:19:34",0,0,0,0,Completed,NULL,System,8455
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Manual KO New template TRY 240725_B.xlsx","2025-07-24 16:29:25","2025-07-24 16:29:25",0,0,0,0,Completed,NULL,System,8460
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","PIPE_0166 -24-07-2025.xlsx","2025-07-24 18:28:51","2025-07-24 18:28:51",0,0,0,0,Completed,NULL,System,8506
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Manual KO _ Lucknow _ 25-07-2025.xlsx","2025-07-25 11:54:08","2025-07-25 11:54:08",0,0,0,0,Completed,NULL,System,8517
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Manual KO _ Lucknow _ 25-07-2025-1.xlsx","2025-07-25 12:02:36","2025-07-25 12:02:37",0,0,0,0,Completed,NULL,System,8525
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Manual KO _ Lucknow _ 25-07-2025-2.xlsx","2025-07-25 14:51:03","2025-07-25 14:51:03",0,0,0,0,Completed,NULL,System,8551
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Madurai First Med Manual Knock off.xlsx","2025-07-25 15:38:25","2025-07-25 15:38:26",0,0,0,0,Completed,NULL,System,8569
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Madurai First Med Manual Knock off Part-2.xlsx","2025-07-25 15:45:54","2025-07-25 15:45:54",0,0,0,0,Completed,NULL,System,8570
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","DRDO Manual KO update.xlsx","2025-07-25 16:18:06","2025-07-25 16:18:06",0,0,0,0,Completed,NULL,System,8574
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Madurai Lake View Manual KO Q1-25 240725.xlsx","2025-07-25 17:16:54","2025-07-25 17:16:54",0,0,0,0,Completed,NULL,System,8586
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Karur _ Q1 _ Manual KO _ 26-07-2025-1.xlsx","2025-07-26 11:30:08","2025-07-26 11:30:09",0,0,0,0,Completed,NULL,System,8592
